,id,Date,source,Author,Twitter.Retweet,Twitter.Followers,Twitter.Following,Hashtags,in_reply_to_screen_name,in_reply_to_user_id,reply_count,favorite_count,user_location,user_verified,user_listed_count,user_favourites_count,user_geo_enabled,Snippet
108,1116776987106926592,2019/04/12 13:55:57,TweetDeck,US1035,7,8520,3053,[],,,NULL,0,"Tampa Bay, FL",False,170,7304,True,RT @WFLANews: WFLA News: Deputies say a Florida man only pretended to scan his checkout items at a Walmart near Tampa
109,1116776971684536322,2019/04/12 13:55:53,TweetDeck,TheBeatTampa,7,7342,2819,[],,,NULL,0,Tampa Florida,False,178,1752,True,RT @WFLANews: WFLA News: Deputies say a Florida man only pretended to scan his checkout items at a Walmart near Tampa
110,1116776957390348289,2019/04/12 13:55:50,TweetDeck,tampabaysmix,7,4977,2797,[],,,NULL,0,"Tampa Bay, FL",False,180,758,True,RT @WFLANews: WFLA News: Deputies say a Florida man only pretended to scan his checkout items at a Walmart near Tampa
111,1116776945730162690,2019/04/12 13:55:47,TweetDeck,98rocktampabay,7,13888,6183,[],,,NULL,0,Tampa Bay Florida,True,258,3462,True,RT @WFLANews: WFLA News: Deputies say a Florida man only pretended to scan his checkout items at a Walmart near Tampa
112,1116776866227077123,2019/04/12 13:55:28,TweetDeck,933FLZ,7,43509,12360,[],,,NULL,0,"Tampa, FL",True,668,8860,True,RT @WFLANews: WFLA News: Deputies say a Florida man only pretended to scan his checkout items at a Walmart near Tampa
113,1116775031495888897,2019/04/12 13:48:10,SocialNewsDesk,BN9,3,372246,333,[],,,NULL,3,Tampa Bay area,True,1745,1154,True,"WATCH: The teaser features Billy Dee Williams, who returns as Lando Calrissian, and the late Carrie Fisher as Gen.…"
114,1116774546294620162,2019/04/12 13:46:15,Zapier.com,techtampabay,0,6110,2349,[],,,NULL,0,"Tampa Bay, FL",False,190,3514,True,Tampa Bay’s Would-Be Venture Capitalists — or Lack Thereof — Are Holding Back a Potentially Potent Patent Economy (…
115,1116774336059232256,2019/04/12 13:45:25,Facebook,CharliFunk,0,1276,1389,[],,,NULL,0,"St. Petersburg, FL",False,115,10424,True,Rapper DMX spent the night kicking everyone's ass at pool after his Tampa show
116,1116773786894983170,2019/04/12 13:43:14,Twitter Web Client,CityofTampa,1,178824,420,[],,,NULL,0,"Tampa, FL",True,928,26275,True,"RT @tampaparksrec: Today we broke ground on a 7,476 sq. ft. expansion of the New Tampa Recreation Center. For more information on the proje…"
117,1116773415199727617,2019/04/12 13:41:45,Twitter Web Client,SLKLAW,0,721,956,[],,,NULL,0,"Toledo, Ohio",False,50,263,False,Sarasota Partner Malcolm “Mike” Pitchford presented two seminars on behalf of the National Business Institute yeste…
118,1116773166137868289,2019/04/12 13:40:46,Twitter Web Client,LaceEmPodcast,0,1657,1673,[],,,NULL,0,,False,16,286,True,"5 Keys: Blue Jackets at Lightning, Game 2 via @NHL"
119,1116772808099618818,2019/04/12 13:39:20,SocialFlow,WFLANews,7,16757,4148,[],,,NULL,0,"Tampa, FL",False,579,1616,True,WFLA News: Deputies say a Florida man only pretended to scan his checkout items at a Walmart near Tampa
120,1116772453487788032,2019/04/12 13:37:56,Twitter for Android,EdnaEcheva,7,64,539,[],,,NULL,0,United States,False,0,1629,False,RT @SASfurrowedBrow: Three naked women were spotted at a Pasco rest stop. Then came the high-speed pursuit. here’s what you’re missing #li…
121,1116771855979958272,2019/04/12 13:35:33,Twitter Web Client,KatieLaGrone,0,1293,945,[],CConnNBCBoston,214472507.0,NULL,0,"Tampa, FL",False,43,375,False,@CConnNBCBoston Hi Caroline! Are you covering Mark Riddell hearing? I'm covering case for several news stations i…
122,1116771835167690752,2019/04/12 13:35:28,Facebook,TheNOWTeam,0,4292,2893,[],,,NULL,0,"Brandon, Florida",False,1432,1430,True,The Bungalow in South Tampa files for liquidation bankruptcy The restaurant's owner alleges the landlord wouldn't t…
123,1116771030419349504,2019/04/12 13:32:16,IFTTT,WorldConsulting,0,4089,2163,"[{'text': 'WCG', 'indices': [61, 65]}, {'text': 'Florida', 'indices': [66, 74]}, {'text': 'ManagementConsulting', 'indices': [75, 96]}]",,,NULL,0,"Florida, USA",False,674,2618,False,The Bungalow in South Tampa files for liquidation bankruptcy #WCG #Florida #ManagementConsulting
124,1116770548011294720,2019/04/12 13:30:21,Facebook,TeamChais,0,3353,3573,[],,,NULL,0,"Tampa, Florida",False,133,173,True,"“Tampa Bay continues to build year after year on its growing global reputation as Florida’s most diverse, dynamic a…"
125,1116769450517118976,2019/04/12 13:26:00,TweetDeck,tomthuang,0,4766,2525,[],,,NULL,3,"Dallas, TX",True,291,3669,False,"I'm excited to invite you to a community conversation at @Poynter on May 6. A panel of Tampa Bay arts leaders, mode…"
126,1116768889910616064,2019/04/12 13:23:46,Twitter for Android,PLAYINGTOWINIT,1,119,448,[],,,NULL,0,,False,0,2080,True,"RT @BigCountyPreps1: Lots of locals working at for the home team...On Friday, the Tampa Bay Buccaneers will hold a workout for 45 NFL Draft…"
127,1116768201889599488,2019/04/12 13:21:02,Facebook,BigCountyPreps1,1,17429,645,[],,,NULL,2,"Florida, USA",False,127,961,False,"Lots of locals working at for the home team...On Friday, the Tampa Bay Buccaneers will hold a workout for 45 NFL Dr…"
128,1116766479309996032,2019/04/12 13:14:11,Twitter Web Client,TBBJVeronica,1,3591,3327,"[{'text': 'SouthTampa', 'indices': [115, 126]}]",,,NULL,0,"Tampa, Florida",False,155,1241,True,RT @tbbjpam: The Bungalow in South Tampa files for liquidation bankruptcy via @TBBJAshley #SouthTampa
129,1116766272195321856,2019/04/12 13:13:22,Hootsuite Inc.,mike_f_hancock,0,338,518,[],,,NULL,0,"Tampa, Florida",False,27,253,True,"After an accident, if you are physically able to move your car out of traffic safely, it is the LAW that you do so!…"
130,1116765961107988480,2019/04/12 13:12:08,Podbean Podcast,TampaNewsForce,0,96,122,"[{'text': 'tampapodcast', 'indices': [46, 59]}, {'text': 'podcast', 'indices': [60, 68]}, {'text': 'tampa', 'indices': [69, 75]}, {'text': 'comedypodcast', 'indices': [76, 90]}, {'text': 'musicpodcast', 'indices': [91, 104]}]",,,NULL,0,"Tampa, FL",False,1,77,False,Listen to the latest Tampa News Force Podcast #tampapodcast #podcast #tampa #comedypodcast #musicpodcast…
131,1116765916686159872,2019/04/12 13:11:57,TweetDeck,tbbjpam,1,3480,1859,"[{'text': 'SouthTampa', 'indices': [102, 113]}]",,,NULL,1,"Tampa, Fla.",False,156,1423,False,The Bungalow in South Tampa files for liquidation bankruptcy via @TBBJAshley #SouthTampa
132,1116765428930490368,2019/04/12 13:10:01,HubSpot,EmbarcCollectiv,0,984,960,[],,,NULL,1,"Tampa, FL",False,27,1465,True,"Moffitt, USF and other tech transfer offices that oversee all things patents — from creation to feasibility to frui…"
133,1116763193827840000,2019/04/12 13:01:08,Facebook,hcpswhistleblr,1,299,60,[],,,NULL,1,,False,0,157,False,District might have to report this one.
134,1116762200989818880,2019/04/12 12:57:11,IFTTT,somalabmx,0,716,133,[],,,NULL,0,Mexico,False,1,47,False,Florida’s Medical Marijuana THC Limit Bill Passes Another Committee
135,1116761948907954176,2019/04/12 12:56:11,Twitter for iPhone,GrizLee_doxie,13,1119,1422,"[{'text': 'Tampa', 'indices': [29, 35]}, {'text': 'founddog', 'indices': [111, 120]}, {'text': 'foundlostdogs', 'indices': [121, 135]}]",,,NULL,0,"phoenix, az",False,22,1576,False,RT @FoundLostDogs: Found Dog #Tampa Florida please help this caring person by sharing #founddog #foundlostdogs det…
136,1116761781022539776,2019/04/12 12:55:31,Twitter for iPhone,obsmchat,2,2359,1908,"[{'text': 'YWM2019', 'indices': [78, 86]}]",,,NULL,0,Global,False,26,12154,True,"RT @ObesityAction: If financial hardship is affecting your decision to attend #YWM2019 in Tampa this summer, we encourage you to apply for…"
137,1116761684650016768,2019/04/12 12:55:08,Sociible App,InStyleWoman,0,636,2243,[],,,NULL,0,,False,1,53,False,Florida Polytechnic Students Show Off Video Game Creations
138,1116761574096523265,2019/04/12 12:54:42,Twitter Web Client,creoletbone,0,332,733,[],,,NULL,0,"Clearwater, FL",False,38,11514,True,How did I miss this? ~Rapper DMX spent the night kicking everyone's ass at pool after his Tampa show
139,1116759653126328320,2019/04/12 12:47:04,Facebook,Holisticnails,0,99,231,[],,,NULL,0,,False,3,152,False,4-time kidney transplant recipient stops in Pasco during cross-country trip
140,1116759048538460160,2019/04/12 12:44:40,Twitter for iPhone,born_bev,0,2441,2111,[],RCdeWinter,41207820.0,NULL,0,Tampa,False,15,24926,True,@RCdeWinter At an apartment complex in Tampa a “Florida Man” tried to have sex with a commercial pool return. Not a…
141,1116758340087033857,2019/04/12 12:41:51,Twitter for iPhone,Eggface,2,11828,7279,"[{'text': 'YWM2019', 'indices': [78, 86]}]",,,NULL,0,"Temecula, CA",True,730,11069,True,"RT @ObesityAction: If financial hardship is affecting your decision to attend #YWM2019 in Tampa this summer, we encourage you to apply for…"
142,1116757970665316352,2019/04/12 12:40:23,TweetDeck,NHLdotcom,1,18566,347,[],,,NULL,3,,True,210,8,False,5 Keys to Game 2 between Blue Jackets and Lightning
143,1116757884962885632,2019/04/12 12:40:02,Twitter Web Client,ObesityAction,2,13648,1348,"[{'text': 'YWM2019', 'indices': [59, 67]}]",,,NULL,3,"Tampa, Fl",False,216,5715,True,"If financial hardship is affecting your decision to attend #YWM2019 in Tampa this summer, we encourage you to apply…"
144,1116757753320525824,2019/04/12 12:39:31,Twitter for iPhone,home_made_man,2,929,200,"[{'text': 'HMB', 'indices': [19, 23]}, {'text': 'podcast', 'indices': [28, 36]}, {'text': 'tampa', 'indices': [116, 122]}, {'text': 'tampabay', 'indices': [123, 132]}, {'text': 'radio', 'indices': [133, 139]}]",,,NULL,0,"St Petersburg, FL",False,91,11228,True,"RT @home_made_man: #HMB 280 #podcast ▶️""So, You've Been Publicly Shamed..."" LISTEN/READ ➡️https://t.co/IoBliSfQZg #tampa #tampabay #radio…"
145,1116756987277139970,2019/04/12 12:36:28,SocialNewsDesk,BN9,3,372246,333,[],,,NULL,5,Tampa Bay area,True,1745,1154,True,A Riverview man was arrested Thursday after Hillsborough County deputies said they found two neglected horses in hi…
146,1116756168590761989,2019/04/12 12:33:13,Facebook,WwgmTracy,0,27,42,[],,,NULL,0,,False,0,4,True,Student stabbed at Chamberlain High School in Tampa
147,1116755562522218496,2019/04/12 12:30:49,Twitter Web Client,tampaparksrec,1,3012,278,[],,,NULL,15,Tampa,False,56,3984,True,"Today we broke ground on a 7,476 sq. ft. expansion of the New Tampa Recreation Center. For more information on the…"
148,1116755537935290368,2019/04/12 12:30:43,Gludon News App,GludonNews,0,16,0,[],,,NULL,0,,False,1,0,False,"5 Keys: Blue Jackets at Lightning, Game 2 - Read on"
149,1116755359039991808,2019/04/12 12:30:00,SocialNewsDesk,tbocom,1,134852,8987,[],,,NULL,0,"Tampa Bay, Florida",True,1157,293,False,A deputy shot a Tampa man with a history of cutting himself. His family says it was an overreaction.
150,1116755203167014912,2019/04/12 12:29:23,Social Media Publisher App ,ThingsToSeeInFL,0,622,1245,"[{'text': 'ThingsToSeeInFL', 'indices': [108, 124]}]",,,NULL,0,Tampa,False,5,193,False,Hillsborough County tourism continues to break records - Tampa Bay Business Journal #ThingsToSeeInFL
151,1116754379963420672,2019/04/12 12:26:07,Twitter for iPhone,presbyope,1,58,124,[],,,NULL,0,,False,1,6703,True,RT @MarkSharpe39kFT: Tampa Bay's patent power in the economy - Tampa Bay Business Journal “every dollar in research spending translates to…
152,1116753844921225216,2019/04/12 12:23:59,Twitter Web App,gasmaskXD,0,39,140,[],,,NULL,0,"Montgomery, AL",False,0,0,False,Outback Bowl: News 3's Jay Wilson Live in Tampa - WISC
153,1116750997077020672,2019/04/12 12:12:40,Twitter Web Client,vbench,0,1108,793,[],,,NULL,0,"Tampa, FL",True,55,176,True,"Sad news. Remember Baby Avery? The 14-pound baby born back in 2015. We have learned that his mom, Maxxzandra For…"
154,1116750324683788289,2019/04/12 12:10:00,TweetDeck,McAfee_Gov,0,2844,1310,[],,,NULL,1,"Santa Clara, CA",False,138,993,False,"Robocalls have been getting a lot of attention in Congress lately, and a bipartisan legislative effort is moving th…"
155,1116749747090411521,2019/04/12 12:07:42,sportstream365,NYSportsNews365,0,971,1904,[],,,NULL,0,United States,False,4,0,False,Tampa Bay Buccaneers: Round one draft picks to win now - National Football League News -
156,1116749672981381122,2019/04/12 12:07:24,Twitter for iPhone,_IanAnderson,6,4135,224,[],,,NULL,0,"Tampa, FL",False,105,5678,True,RT @TBBJLauren: My first ever front page @TBBJnewsroom story is about how Tampa Bay is an absolute powerhouse when it comes to producing pa…
157,1116747968214904832,2019/04/12 12:00:38,Hootsuite Inc.,AASHTOsean,0,408,666,"[{'text': 'transportation', 'indices': [19, 34]}]",,,NULL,0,"Washington, DC",False,11,451,False,Roughly 45% of the #transportation revenue generated by a one-cent sales tax approved by Tampa Bay FL voters last y…
158,1116744860327972867,2019/04/12 11:48:17,Twitter for iPhone,BriKgotit,2,2780,2496,[],,,NULL,0,South Florida,False,13,70374,False,RT @tandersondell: Tampa woman's relentless drive to find grandfather's remains pays off
159,1116744745399783427,2019/04/12 11:47:50,Twitter for iPhone,RedPhoenixEnt,0,742,650,[],,,NULL,1,"Houston, TX",False,0,22,False,❗️❗️Exciting news from Tampa Bay! Check out this press release about our partnership with Linglong Tires and the…
160,1116743538954387461,2019/04/12 11:43:02,Twitter for iPhone,HockeyStickMan,0,1262,703,[],,,NULL,0,Southern Ontario,False,12,223,True,"Tampa Bay Lightning, All-Stars on, and off the ice🏆. Great job boys!"
161,1116742780095623169,2019/04/12 11:40:01,Twitter for iPhone,PsYcHoTiCmOoDy,7,298,373,[],,,NULL,0,"Ontario, Canada",False,0,8116,False,RT @FOX13News: A female student is in custody after police say she stabbed another student at Chamberlain High School in Tampa
162,1116742097560903680,2019/04/12 11:37:18,TweetDeck,FOX13News,7,305302,4871,[],,,NULL,6,"Tampa, FL",True,1687,2829,True,A female student is in custody after police say she stabbed another student at Chamberlain High School in Tampa
163,1116741830349955077,2019/04/12 11:36:15,sportstream365,NYSportsNews365,0,971,1904,[],,,NULL,0,United States,False,4,0,False,Tampa Bay Buccaneers host another small school offensive lineman - National Football League News -…
164,1116740769807605760,2019/04/12 11:32:02,dlvr.it,WagerTalkNews,0,373,1304,[],,,NULL,0,"Las Vegas, NV",False,8,7,False,NHL Columbus Blue Jackets vs. Tampa Bay Lightning Preview and Free Pick
165,1116740471219527680,2019/04/12 11:30:51,Hootsuite Inc.,FloridaHighTech,0,2619,635,[],,,NULL,1,Florida,False,169,518,True,"Eight Tampa-area startups have been selected to compete for a $100,000 prize as part of the Rise of the Rest Tour.…"
166,1116739810641760256,2019/04/12 11:28:13,Twitter Web Client,chrispilz,0,1127,5020,[],,,NULL,0,"Parrish, FL",False,58,17138,True,Ex-Obama White House Counsel Indicted on Lying Charges
167,1116739388937871361,2019/04/12 11:26:32,Twitter Web Client,ananewsflash,0,2319,533,[],,,NULL,2,"Phoenix, AZ",False,125,1060,False,Tampa Bay Times unveils newspaper racks that can stream video news and advertising
168,1116738914235056128,2019/04/12 11:24:39,Facebook,EtherUnlimited,0,1772,1465,[],,,NULL,1,"Tampa, Fl.",False,29,1806,False,Rapper DMX spent the night kicking everyone's ass at pool after his Tampa show
169,1116738616145981441,2019/04/12 11:23:28,Twitter for Android,PtaAmit,0,221,3428,[],Activists_News,1.0382495105169285e+18,NULL,0,PATIALA  9814016903,False,0,71,True,"@Activists_News Tampa police department note complaint, Google seniority count."
170,1116737841323626496,2019/04/12 11:20:24,Twitter for Android,_Vanessa_Chacon,0,84,437,[],,,NULL,0,"Portland, OR",False,0,6243,False,Rick Scott donates salary to Puerto Rico hurricane relief efforts - FOX 13 Tampa Bay
171,1116737349709443072,2019/04/12 11:18:26,Twitter for iPhone,TampaBayFamily,5,21571,21428,[],,,NULL,0,"Tampa Bay, FL",False,237,8862,True,RT @10NewsWTSP: BREAKING: A girl is in custody after police said she stabbed another student at Chamberlain High School in Tampa
172,1116737063108448256,2019/04/12 11:17:18,IFTTT,AmberTriggered,0,630,794,[],,,NULL,0,,False,38,216,False,"Pasco mobile home fire that killed couple ruled murder-suicide, detectives say - Tampa Bay Times"
173,1116736762544627717,2019/04/12 11:16:06,TweetDeck,10NewsWTSP,5,157195,12789,[],,,NULL,2,Tampa Florida,True,1674,8142,True,BREAKING: A girl is in custody after police said she stabbed another student at Chamberlain High School in Tampa
174,1116736323858120706,2019/04/12 11:14:22,Twitter Web Client,RobertGWagner,1,1550,1340,[],,,NULL,0,"Ithaca, NY",False,106,4134,True,"RT @IthacaCollege: When developing young talent for the Tampa Bay Rays, James Schwabach, MS ’11, relies on his experience and training from…"
175,1116735480379465730,2019/04/12 11:11:01,Twitter for iPhone,SuperNola1,6,5333,1251,[],,,NULL,0,"Tampa, Florida ... USA",False,42,1713,False,RT @TBBJLauren: My first ever front page @TBBJnewsroom story is about how Tampa Bay is an absolute powerhouse when it comes to producing pa…
176,1116735367443619841,2019/04/12 11:10:34,Twitter Web Client,GoatsLive,0,460,69,[],,,NULL,1,"Brooksville, Florida",False,10,5758,False,"If you are going to own livestock, please take care of them! Not like this guy: Riverview Man Charged After Neglect…"
177,1116735198748655617,2019/04/12 11:09:53,Facebook,theedatlarge,0,1543,2785,[],,,NULL,0,"iPhone: 33.790123,-84.165627",False,62,3301,True,"""Y'all know somebody has told you about fucking with D ..."" -DMX"
178,1116734813136756736,2019/04/12 11:08:22,Twitter for Android,Gerti_n_Gustav,13,37,20,"[{'text': 'Tampa', 'indices': [29, 35]}, {'text': 'founddog', 'indices': [111, 120]}, {'text': 'foundlostdogs', 'indices': [121, 135]}]",,,NULL,0,"Oregon, USA",False,0,21,True,RT @FoundLostDogs: Found Dog #Tampa Florida please help this caring person by sharing #founddog #foundlostdogs det…
179,1116734504155189248,2019/04/12 11:07:08,Twitter for iPhone,DANWITDATLEAN,2,1296,690,[],,,NULL,0,5th dimension,False,7,26106,True,"RT @cl_tampabay: The Tampa Bay Rays are the second least valuable MLB team, says Forbes"
180,1116734280519098368,2019/04/12 11:06:15,Twitter for iPhone,ClaytorReports,1,1094,1211,[],,,NULL,0,"Lakeland, FL",False,53,289,True,RT @BN9: Heading out to watch the Lightning game tonight? Here's our list of watch party locations and times:
